id,证券代码,证券简称,所属行业名称,无形资产,研发支出合计,研发支出总额占营业收入比例,净利润,研发人员数量,政府补助,资产负债率,总资产,流动比率,营业收入,净利润.1,销售净利率,流动资产周转率,研发人员数量占比,技术人员人数,新增专利数,新增发明专利数,新增新型专利,新增外观专利,classify
2586,603110.SH,东方材料,材料,0.00011579499834324543,0.0012076513682748363,0.048890503446167355,0.49667778307080973,0.0018673296708933572,0.0038366125814805543,0.043635655490809964,0.021009433263047186,0.068623796760232,0.005799005421068555,0.023441155508389412,0.8411989318595254,0.07636125065368696,0.007136225817169975,0.0008715347719598482,0.0,0.0,0.0,0.0,2
2591,603115.SH,海星股份,材料,0.000302882389791134,0.004876961857184273,0.07370836915424368,0.49730375029703006,0.0036957017008847053,0.009560794790974672,0.06536507183428042,0.03036377918751457,0.020413597164180213,0.00880123062803651,0.023469030002688383,0.8406152609304666,0.10468732500768478,0.007631910293104392,0.00191668199933237,0.14404636961670686,0.11839470080223027,0.07260374895683987,0.0,2
2596,603155.SH,新亚强,材料,0.0001711633251796968,0.001691552146941236,0.047006293467962056,0.4981782066031891,0.000915659686793888,0.0036853164117338338,0.0281349170676693,0.02191405089358661,0.10419766783596873,0.006060490004516846,0.023424790650582915,0.8402230268970231,0.12695444290953006,0.0038074987190456987,0.0008497528181009344,0.0,0.0,0.0,0.0,2
2601,603165.SH,荣晟环保,材料,0.0006350720189553881,0.00491316701782703,0.049112013509690036,0.49844551035560924,0.0037687884072953003,0.005991560002594168,0.04255041543577624,0.019071599137888987,0.06793978487500991,0.00779056256770914,0.02340661484980314,0.8396905386548005,0.15069552996225957,0.006440903028905273,0.002264896221180244,0.14404636961670686,0.08298936467103137,0.10757988719981464,0.0,2
2606,603181.SH,皇马科技,材料,0.0009513567851486267,0.004751780547613595,0.04211805671077482,0.49850830424065523,0.006579814971905612,0.004855465875147111,0.04338908169769307,0.024387183373781506,0.059476864608419514,0.0067467328024705935,0.023419959736402686,0.8406813698798039,0.17850089562212623,0.012992726399674867,0.003526468698506665,0.09085343045111348,0.11839470080223027,0.0,0.0,2
2611,603188.SH,ST亚邦,材料,0.001602204750017805,0.0038296626423411583,0.045230668578110436,0.49387750684610265,0.015415229381909057,0.004348545918800926,0.060385810141447845,0.019832804218892816,0.045646801444036614,0.005626365442082483,0.02343194133049294,0.8404550181950406,0.10000476639877642,0.005998740621443069,0.010488741321099159,0.08406426478847456,0.10962449117449823,0.0,0.0,2
2616,603192.SH,汇得科技,材料,0.0003017860952547564,0.004255155861622806,0.049444214848431,0.49739385628963806,0.0052662505150410715,0.004285832678678415,0.04934436912551411,0.022509410913735425,0.06588580123802278,0.005034788657131391,0.023422692928873508,0.8428075653773489,0.09906642812772103,0.014317759168551773,0.0018296153100550714,0.03562390973072122,0.03747470541866296,0.00927781358801065,0.0,2
2626,603217.SH,元利科技,材料,0.0006367275234835441,0.002595330256697434,0.03732486035594902,0.49743102441476017,0.003476419363658534,0.006454237623586047,0.0850641113988978,0.024413800872368833,0.03588626297125306,0.00829171947154225,0.02345535759465902,0.8399270997988019,0.10468732500768478,0.007567265453747745,0.0015466122756935036,0.021479727410451392,0.01885902725131577,0.00927781358801065,0.0,2
2631,603225.SH,新凤鸣,材料,0.007154910455580203,0.04526563488696249,0.022736189426553886,0.5083435573602446,0.04771103972164837,0.03388280753480209,0.019887257326255545,0.025690863628534455,0.13891542852115296,0.0080954869383271,0.02343408345274032,0.8435480307910468,0.4933045560761069,0.006570290784710812,0.025919702616873597,0.25096157353321874,0.11839470080223027,0.19960902569216027,0.019496175625797196,4
2636,603226.SH,菲林格尔,材料,0.0004396865187718438,0.0016750922066300167,0.03531366805873995,0.4972195859925892,0.003220547837943253,0.0033185259665062905,0.10352047469754459,0.027241329474266086,0.025824445078772348,0.00628149012373315,0.023434705248395107,0.8408751973028862,0.1214198004148588,0.009064127651801271,0.0015683837109186863,0.11103131238874395,0.03747470541866296,0.10757988719981464,0.0,2
2641,603227.SH,雪峰科技,材料,0.0021483798804787417,0.001005643131911506,0.00799848816246184,0.4973389960303711,0.0030377546744565923,0.011030959922473932,0.029048419941785055,0.018053805962475928,0.07340282090450684,0.004944720047839002,0.023404397523096802,0.8374103886544754,0.12787482255215818,0.0016832449850567848,0.007868277202728001,0.0,0.0,0.0,0.0,2
2646,603260.SH,合盛硅业,材料,0.004950336965969226,0.010642070671798974,0.02013968761528004,0.5061929188979805,0.012948215181691014,0.048770666950253096,0.07279383563249671,0.024342819784798655,0.04263273276532627,0.005120861630427555,0.023418155826535395,0.841121645435241,0.17761226298492128,0.002678195934052048,0.03569088778398501,0.08406426478847456,0.05585323473351745,0.05479247284037956,0.0,2
2651,603278.SH,大业股份,材料,0.001302650894777436,0.007956192020827616,0.048890503446167355,0.4975744135425585,0.013057143041676137,0.0165088423520312,0.02507462347216305,0.023266584880842708,0.12100166212078727,0.006018906301003827,0.02342953272033925,0.8419010405522259,0.12326704143661411,0.006403162747515175,0.006480319627439737,0.02856915219677092,0.03747470541866296,0.0,0.0,2
2656,603299.SH,苏盐井神,材料,0.004790664916715042,0.005984760435825835,0.024089033199254754,0.49854464903546214,0.01342017652141975,0.025192728126331904,0.013490005983994266,0.023226626686654147,0.17535988605018793,0.007470777861273876,0.023437752726520215,0.843190149343054,0.18116351410947773,0.008402038448134176,0.007933304962535592,0.04264433740849372,0.01885902725131577,0.018496343617389496,0.019496175625797196,2
2661,603330.SH,上海天洋,材料,0.00040803350619699554,0.0012408964420171165,0.031731277663005736,0.4963778694898266,0.001757553628770327,0.004644418594035424,0.045820101685781996,0.029844576570212458,0.17154435183441266,0.005543741641237675,0.023427127522641453,0.8416412889611926,0.1260334757279906,0.004309727388494711,0.0009368786604094078,0.08406426478847456,0.10962449117449823,0.0,0.0,2
2666,603332.SH,苏州龙杰,材料,0.0002487685811410352,0.00489169682007423,0.050440360146207036,0.49771391242617313,0.005521759511046552,0.007737570343491296,0.01320465119856949,0.021647392125381144,0.2075978838875799,0.005812678991908301,0.02342179439242032,0.8414475644428246,0.15340991465929577,0.006338462825273182,0.0035047267925468833,0.070389327891398,0.046693235448041576,0.045803689613124754,0.0,2
2671,603351.SH,威尔药业,材料,0.0006360022114471301,0.0022161216770515335,0.04222933713359131,0.49735746597517055,0.003257103691561238,0.004179777493975618,0.0665950737385355,0.021965154862599257,0.05027156911941909,0.005678216583255707,0.02343447292917082,0.8413613318688022,0.1461601755799076,0.009419269805749801,0.0029175714427031466,0.04264433740849372,0.03747470541866296,0.018496343617389496,0.0,2
2676,603360.SH,百傲化学,材料,0.0007596872199957135,0.0018948040322211911,0.036543063140283744,0.4989631767378859,0.0025258105692073595,0.004639310159810639,0.04621393542893012,0.01964365332406936,0.05119474626875026,0.007246544885991787,0.02343742133066828,0.8409323322094603,0.19703684705955385,0.004682235713203215,0.0013071048015014868,0.021479727410451392,0.028196891830651914,0.0,0.0,2
2681,603378.SH,亚士创能,材料,0.0015271873836414918,0.004338071152775085,0.0301611802931372,0.4972322579483362,0.009021324697949622,0.011170445344943047,0.07280994352168157,0.028792342205867693,0.04865458627682635,0.009708351889007993,0.023448319772894986,0.8398542296467733,0.1214198004148588,0.005772214701342378,0.004569695046505271,0.08406426478847456,0.08298936467103137,0.02765634290286528,0.0,2
2686,603379.SH,三美股份,材料,0.000828087366189842,0.0015537159300179947,0.006744515861969223,0.5019999571078886,0.005412261196630829,0.014895365308812133,0.012465823674809097,0.020760397161114642,0.1723931208195584,0.005758553681866154,0.02342385111762105,0.8405760423255287,0.11493576684466002,0.00443390751734894,0.005590457076545533,0.056583528366367514,0.07400058144377678,0.0,0.0,2
2691,603399.SH,吉翔股份,材料,0.0037178891725430604,6.975338239668571e-05,0.00045825301453788136,0.4941483215001745,0.00040296186257736584,0.010648048363728534,0.04998273339479938,0.023226626686654147,0.04911676633552511,0.006506442588191615,0.023421128176817824,0.8410813204397826,0.10187961401921365,0.0019753126037466203,0.0008061879237596131,0.0,0.0,0.0,0.0,2
2696,603499.SH,翔港科技,材料,0.0002541013721101286,0.0010521007996613203,0.05397665002925837,0.4963359698568147,0.002489236180722978,0.005399035628025275,0.07996016607315269,0.024300673111635154,0.03425306714935294,0.007587433519950005,0.02342830279019916,0.8402084561501549,0.09530696009572745,0.00540538302209065,0.0015683837109186863,0.04264433740849372,0.0,0.05479247284037956,0.0,2
2701,603505.SH,金石资源,材料,0.003804889806059301,0.0010097135732071673,0.021043348804166927,0.4982299909027493,0.0006959543576721473,0.005654723748667104,0.06834116921151354,0.023779283493805273,0.05303933023860747,0.006956242317195832,0.023425685768690075,0.8400369586089885,0.16421666961587855,0.0013207825791620895,0.0014812959986568034,0.021479727410451392,0.028196891830651914,0.0,0.0,2
2706,603527.SH,众源新材,材料,0.0002954043125924157,0.0023029790682178833,0.012094793578065904,0.49703975848268667,0.0025258105692073595,0.005119463223497358,0.010818892164551109,0.020942731379412046,0.19449656321100287,0.005788180418910471,0.0234371377650851,0.842282745738622,0.32293310714736345,0.006074241358132892,0.0018296153100550714,0.07724299893246035,0.046693235448041576,0.05479247284037956,0.0,4
2711,603580.SH,艾艾精工,材料,0.00016113533080346637,0.0006114190437271635,0.05276202782672747,0.49652403957411095,0.002416084621996744,0.004943700147366872,0.06748455309579134,0.01905156200051927,0.02699803583810367,0.007307444090529383,0.02340292841415708,0.8401030940627116,0.05522952072039225,0.012273373190532889,0.0014377501710660186,0.04264433740849372,0.009460329249066228,0.045803689613124754,0.0,2
2716,603585.SH,苏利股份,材料,0.0005682974396170092,0.006189901245030873,0.05706380910904915,0.49987128655202223,0.007600649998322415,0.0054805487974340875,0.020889488519560594,0.019207399067614588,0.12495305088671121,0.004257619351594666,0.02337738959528462,0.8384981734778965,0.09530696009572745,0.010156179860236661,0.0039177669866887485,0.014355292977070054,0.01885902725131577,0.0,0.0,2
2721,603599.SH,广信股份,材料,0.0017052006722353967,0.010906649186509635,0.05860491489975934,0.5007479238387573,0.007454860640050691,0.010791823334395649,0.10726851382878969,0.038331599760743774,0.020413597164180213,0.009445254510209404,0.02346569903066145,0.8401524134445472,0.0715856917056141,0.006694276496047636,0.004352418424324818,0.21412480535284734,0.1783372412585124,0.10757988719981464,0.0,2
2726,603601.SH,再升科技,材料,0.0016160831116058632,0.0042978783543347185,0.05728406789434554,0.49772443730652993,0.00785574593053842,0.0071307433263046935,0.02883255327627066,0.028832146546027757,0.10752978504797199,0.0058229340849916085,0.023425118632854642,0.8405894888244676,0.11028640722651815,0.00818127450758943,0.004547968856757528,0.070389327891398,0.03747470541866296,0.02765634290286528,0.02914634565951651,2
2731,603607.SH,京华激光,材料,0.0003704536404009144,0.004313210141146633,0.10558053128040779,0.4971503008678694,0.003439869066837456,0.004115439476799953,0.03373968399667923,0.02014206813811158,0.06679904389607846,0.005743740085188823,0.02343286377586954,0.8404550181950406,0.10281612495173512,0.009225566741343743,0.0008279705353709397,0.03562390973072122,0.01885902725131577,0.02765634290286528,0.0,2
2736,603612.SH,索通发展,材料,0.002420229343249494,0.0035808837752056653,0.013911647077078293,0.49700434661522364,0.012948215181691014,0.006315403552402673,0.06826037809530397,0.022227311978981264,0.04425647524499028,0.005376770138734823,0.02343584634521824,0.8405312197572397,0.13063244373114621,0.007195501404203765,0.007478049079832389,0.07724299893246035,0.01885902725131577,0.08142759934384619,0.0,2
2741,603639.SH,海利尔,材料,0.003821438254890571,0.010746963875564269,0.07251025308751437,0.499043853811103,0.009312572309898627,0.007427416839925692,0.047771806476337365,0.021167282102782535,0.04402462389199799,0.0055477304851569865,0.023416587653056667,0.8410970025163949,0.11307782062407759,0.006645761617102079,0.0033307797481753007,0.15055967657538138,0.18670071419313905,0.00927781358801065,0.0,1
2746,603650.SH,彤程新材,材料,0.0009786500436472928,0.006050286383981658,0.04600777338595919,0.4990835317231662,0.0051567328054355896,0.00635319459064407,0.03035953098217383,0.025092381212794435,0.04448828934380824,0.007661405391901003,0.02344443187411129,0.841765572497136,0.10375202835198427,0.010838964828170962,0.0031133164453474266,0.11103131238874395,0.09192248944103935,0.05479247284037956,0.0,2
2751,603659.SH,璞泰来,材料,0.001767674962008837,0.01420607377139353,0.049776339710632736,0.50230282363494,0.012040163035693881,0.0163109636493426,0.11873544322422527,0.0755062123834749,0.03775051138558005,0.011743887366538796,0.023435661856571508,0.8400022082572821,0.09624774593988322,0.0050816305337164054,0.007564775562629306,0.0,0.0,0.0,0.0,2
2756,603663.SH,三祥新材,材料,0.0005768038900480506,0.0017205081326573573,0.03799463522447321,0.49717261801458057,0.002781805329919959,0.0039025499550775717,0.12413958920017157,0.025387220244873193,0.027701732319442802,0.006059920372839763,0.023447277762385633,0.8396277481404182,0.17137646118874458,0.005572626679685817,0.0014812959986568034,0.1309308698264487,0.08298936467103137,0.09019780897157816,0.0,2
2766,603683.SH,晶华新材,材料,0.0008329156886138739,0.002233939644870795,0.04022497506867567,0.49623594834218254,0.009931278332047615,0.005538509442676647,0.018666936428665497,0.021600721773147844,0.1909408070514658,0.005528355997096011,0.023428504362155114,0.8406074172947688,0.1379604342971867,0.012676040450529655,0.004982430498843299,0.0,0.0,0.0,0.0,2
2771,603687.SH,大胜达,材料,0.0022810956643946594,0.0030723871531312215,0.040670629575544494,0.4971037448786285,0.004134166411246427,0.011103433839031621,0.023625373368393036,0.02242278797550218,0.061769040242953786,0.006710293259141688,0.02343207115617422,0.8408393467944302,0.14525139127213185,0.0031267808572771377,0.004265498612219223,0.32768736417604716,0.08298936467103137,0.34592741418213874,0.0,2
2776,603688.SH,石英股份,材料,0.0003832295609827158,0.0017542003127386952,0.04722809299809207,0.4976723562124763,0.00643392241297592,0.004514889404544325,0.05356215726661257,0.026450800097015267,0.0481922581072269,0.004731497257775987,0.023427616078748378,0.8405962120269398,0.060059438324586524,0.008068187210159866,0.0033525242757149287,0.014355292977070054,0.0,0.018496343617389496,0.0,2
2781,603722.SH,阿科力,材料,0.0002913505133537768,0.0011736013290891436,0.038998714866596104,0.4965571302492425,0.0009522739889564623,0.0035826462257948564,0.06283704087740397,0.028219480356667128,0.040309925886335286,0.007263619688657596,0.023435822430024594,0.8406085378167651,0.15069552996225957,0.007276327825479003,0.00043583319795210615,0.04264433740849372,0.05585323473351745,0.0,0.0,2
2786,603725.SH,天安新材,材料,0.00028374133658367386,0.0021278373811687706,0.04111614646039095,0.4962529792345567,0.005083716380039044,0.00678357977419739,0.027669638773554793,0.019605820168986807,0.12166097893059673,0.004292980237088255,0.02341730853475856,0.8414173276335359,0.12511192025693044,0.006268367968348652,0.002830565138006374,0.03562390973072122,0.009460329249066228,0.036758550010117894,0.0,2
2791,603733.SH,仙鹤股份,材料,0.003768092089848515,0.007122934078693654,0.02634095754766795,0.5001540528670629,0.008620763203907,0.013419921048188595,0.06126288767237928,0.026054265117695007,0.05603175820121908,0.007531667601399295,0.023427414506668316,0.8413299732911927,0.13613192322745996,0.0039587257467333554,0.005264760421413947,0.070389327891398,0.046693235448041576,0.045803689613124754,0.0,2
2801,603790.SH,雅运股份,材料,0.0006764206676895918,0.0028570968760126673,0.04999771381585289,0.49727973273982157,0.005521759511046552,0.00632587615278926,0.08750569287281162,0.0211361583464113,0.036585638459243314,0.00553747343565313,0.02342898950132339,0.840968180407362,0.08586520492424193,0.01407644708035729,0.0021343257369619527,0.03562390973072122,0.01885902725131577,0.02765634290286528,0.0,2
2806,603799.SH,华友钴业,材料,0.006177520961493947,0.017920957086874703,0.016179501102024797,0.49717778242534433,0.030237013316333602,0.02885017221722172,0.1018638274505812,0.024038892516452404,0.025354741333490836,0.008057943759866829,0.023410103118047643,0.840336225379191,0.17316087086692744,0.0059286292564134,0.014680238532657342,0.17632277264046287,0.16992500144231237,0.06372559761038718,0.0,2
2811,603810.SH,丰山集团,材料,0.0004331344406322844,0.0029189975792454394,0.056292638437697655,0.4965179362388405,0.0065433432152800204,0.005139748433624003,0.1115871404649904,0.025721889280681146,0.03074712364781764,0.0063629326615243925,0.023432426468505144,0.8399102839365544,0.08207113293903334,0.008305121853637078,0.0032220521941527507,0.02856915219677092,0.028196891830651914,0.00927781358801065,0.0,2
2816,603822.SH,嘉澳环保,材料,0.0009780277081619384,0.0019406232082907896,0.026115923224814395,0.4967794143055136,0.003366765695102362,0.0032011570341245947,0.06241527136787133,0.030836422477699386,0.041704058744917345,0.007481021174924014,0.023430284343797462,0.8406309480739306,0.16421666961587855,0.009354705007292685,0.0016554661664824576,0.02856915219677092,0.03747470541866296,0.0,0.0,2
2821,603823.SH,百合花,材料,0.0005092786024494356,0.005538015777715959,0.046895380914312265,0.49850800120020716,0.006908019297424093,0.0087605401344437,0.03691378629746734,0.037470193492867794,0.047961038451168295,0.006173272645820667,0.023419819660149204,0.8412526938867807,0.12418977574430215,0.00653794493362844,0.005156178528124249,0.02856915219677092,0.03747470541866296,0.0,0.0,2
2826,603826.SH,坤彩科技,材料,0.0016635684071681768,0.0013605282983120291,0.03698985628132425,0.49754517363848616,0.002452660865001885,0.006049767679555866,0.046706076469210205,0.019169554470344866,0.06588580123802278,0.006756981258202054,0.02343981284541776,0.8412213329476894,0.09059380647269866,0.006947605472262314,0.0009804396085357574,0.014355292977070054,0.01885902725131577,0.0,0.0,2
2896,603977.SH,国泰集团,材料,0.0029042593648098028,0.0050398483643507505,0.05849489049239322,0.4976081709426073,0.017733277747067788,0.009511970770200853,0.05843483781547444,0.023825883425145387,0.03495323461802879,0.008659654621569347,0.023465873266312002,0.842081271714681,0.1370464684504084,0.010043247268164168,0.00745636664450022,0.0,0.0,0.0,0.0,2
3071,002467.SZ,二六三,电信服务,0.00016356199022611646,0.008425731232417499,0.13519963965533285,0.4978483026591233,0.021636558459042863,0.003835817319673729,0.11946860321558678,0.05305827966841907,0.015455471695227171,0.004468631144710548,0.023404254028801034,0.8418103567327642,0.1065561012286868,0.030081519755247137,0.014593938750018305,0.0,0.0,0.0,0.0,2
3072,002467.SZ,二六三,电信服务,0.00015976771520357586,0.009208321271709475,0.15992181583491105,0.49687405996688977,0.021853098052828385,0.004190472472694748,0.11753350297554527,0.05311264111017445,0.019234635718420788,0.006488219896702066,0.02342929356733868,0.8445362171664214,0.0677538301145871,0.028468271300593307,0.014529210525098325,0.0,0.0,0.0,0.0,2
3073,002467.SZ,二六三,电信服务,0.0003568490189392773,0.010768281469354058,0.20465465034704122,0.49639923956946,0.023980674703179473,0.00409986789087862,0.0652679217433881,0.03319070512700043,0.07090149701371298,0.007964081539187996,0.02344254941671736,0.8448524279734253,0.07636125065368696,0.031565812219710145,0.016017225452880115,0.0,0.0,0.0,0.0,2
3074,002467.SZ,二六三,电信服务,0.00047787649301136374,0.01144604851484903,0.2167341111416508,0.4927934977235809,0.02840606790166988,0.0041758019254403145,0.07800340366366694,0.030960079276739633,0.02957657993987978,0.011887430389860548,0.023535941623099948,0.8446311994261612,0.10562201570503015,0.029826916215609883,0.012715640153167167,0.0,0.0,0.0,0.0,2
3075,002467.SZ,二六三,电信服务,0.00025567841773786314,0.0068409271144445165,0.15427002419499714,0.49673526142275376,0.02188918482549297,0.0038470148711186834,0.07403361716744056,0.025107900558889656,0.02300392601639384,0.007461103553823793,0.023444284967361218,0.8420644809425856,0.12787482255215818,0.02780971741199318,0.009363174623952258,0.0,0.0,0.0,0.0,2
3076,300578.SZ,会畅通讯,电信服务,0.00024050043797483656,0.0036510336143819482,0.11185012516486839,0.49705555900286313,0.009166955853465168,0.004205169741398245,0.0708434523901142,0.031556133002814464,0.05557178847282454,0.010308239031668016,0.02344030481367454,0.840416915904557,0.1370464684504084,0.019595069116516,0.004026442123338704,0.0,0.0,0.0,0.0,2
3077,300578.SZ,会畅通讯,电信服务,1.881424155135501e-05,0.0009747892986752203,0.07229230686141982,0.4963503457747595,0.001720959758436886,0.004032155749686666,0.07263274684829966,0.03722837990396706,0.05809980910372075,0.007825268031633316,0.023428477030366154,0.8403877781798862,0.12326704143661411,0.012976625401668045,0.0016336960453722281,0.0,0.0,0.0,0.0,2
3078,300578.SZ,会畅通讯,电信服务,1.57386939591308e-05,0.001068401182117852,0.06650470214485685,0.4965133693129034,0.002854938347671889,0.0031880424292321284,0.04263265917733375,0.027301099794708423,0.11681897729936506,0.005642319837852709,0.023420192057964064,0.8406612013689215,0.11400709282425098,0.018296265877005276,0.001415976764370913,0.0,0.0,0.0,0.0,2
3086,600804.SH,鹏博士,电信服务,0.0015761536745032456,0.021540049800386384,0.05970469772545975,0.4432575362713237,0.08697784485896856,0.006563618102299755,0.05965450466262068,0.023741558637379548,0.03821619732922597,0.0057688091596936495,0.02342554227651168,0.8410970025163949,0.18470604514883435,0.007675005243491991,0.04343085725475983,0.0,0.0,0.0,0.0,2
3091,601698.SH,中国卫通,电信服务,0.011046360669127077,0.005355941035916602,0.03296372797286378,0.5023990889970832,0.008037929698840283,0.0048147498395022465,0.0558131319297645,0.022467210644812954,0.05764049835775626,0.00673079061551494,0.023430086188560326,0.8410309126103813,0.06198688689570096,0.021895835584206616,0.006219928860396112,0.02856915219677092,0.03747470541866296,0.0,0.0,2
3109,000007.SZ,全新好,房地产,1.5139695366016374e-06,0.00042492790512700456,0.17491973535432176,0.4969389725881655,0.0007691931850549192,0.0029014986717507602,0.02355870616070644,0.021654059195313186,0.07203900006159449,0.0022171978624747467,0.023603092680613762,0.862856622458157,0.04746786089158021,0.007319433398671841,0.00017434907914383522,0.0,0.0,0.0,0.0,2
3171,000537.SZ,广宇发展,房地产,0.00215244563672438,3.1466791838817504e-05,0.0,0.5242046239737355,0.00010990985245136643,0.003779292754239815,0.13405409982536945,0.020164314784849122,0.03074712364781764,0.004870608747395747,0.023424360173738137,0.841553948178935,0.03181813411033988,8.123054200455309e-05,0.01068346182660209,0.0,0.0,0.0,0.0,2
3201,000615.SZ,京汉股份,房地产,0.002310380127261684,0.00215692895098177,0.011640222470440933,0.4973198145210514,0.006762159926064732,0.05158152328611087,0.12361097000951922,0.02707750182699069,0.03074712364781764,0.007779752498587595,0.023680601003760852,0.8400918848771545,0.03181813411033988,0.0033050951536765095,0.011029566735063752,0.0,0.0,0.0,0.0,2
3202,000615.SZ,京汉股份,房地产,0.0019110817232261075,0.0018163181075467095,0.01061691349677351,0.4973572823938063,0.00767353915313455,0.0052516710033594675,0.12135438767809917,0.0270221504444074,0.03331898162569671,0.005872499340620941,0.023403003577906614,0.8400055712311265,0.07349781264939112,0.00306733786051899,0.00890836979753194,0.0,0.0,0.0,0.0,2
3203,000615.SZ,京汉股份,房地产,0.0011843107687266312,0.002258813341918528,0.01368466547798059,0.4999871589316189,0.014145969539312754,0.006588207091380421,0.11133622879708358,0.027690653066815906,0.046572941768500624,0.0037362308672028244,0.023468230570103374,0.8411966917315785,0.08491762194049528,0.006850591120092278,0.007152778328748369,0.0,0.0,0.0,0.0,2
3204,000615.SZ,京汉股份,房地产,0.0012246751300905958,0.0015822409354373903,0.0062882555669301265,0.4979150076096347,0.009676549161966327,0.004770696583229712,0.1144851417387495,0.018485954671547806,0.034019602460618255,0.009994124696888077,0.023417260703756278,0.8400111761701132,0.09153766979775453,0.004239533891587794,0.007629817003542302,0.0,0.0,0.0,0.0,2
3205,000615.SZ,京汉股份,房地产,0.0012595046739359047,0.0016202443550574338,0.011412883194696466,0.49857413941128986,0.013964555513183931,0.004755695044306129,0.11773649822470246,0.022302839935562046,0.029810764672297176,0.019703392831258857,0.023964094325960642,0.8407329103489121,0.07254206896363327,0.006365421478829412,0.006306731004815485,0.11103131238874395,0.08298936467103137,0.0,0.06711419585853703,2
3221,000656.SZ,金科股份,房地产,0.000601254278359679,0.0027636401162543112,0.0006873249491075963,0.5523007846852229,0.0031108747191183356,0.04896458602711893,0.1339923452461487,0.03038807771150323,0.035186548282463474,0.009546407775845889,0.023529105752335147,0.8408684754004101,0.0,0.00020036039764016582,0.09071815215444044,0.014355292977070054,0.0,0.018496343617389496,0.0,2
3222,000656.SZ,金科股份,房地产,0.000509232637023511,0.00022941227968050474,0.00011457690042070808,0.5319356646294409,0.0009522739889564623,0.02510407183850618,0.13363720510789012,0.030410166923640153,0.03495323461802879,0.00674274727224702,0.023452709874480074,0.8406018146717332,0.1214198004148588,5.956951133525482e-05,0.08065446880974286,0.04963076772460043,0.0,0.02765634290286528,0.03873239448871455,2
3291,000926.SZ,福星股份,房地产,0.00045363106563941504,0.003245483425074596,0.005717727208607345,0.5022455910854151,0.010476975150257752,0.003060218004952172,0.11971810461221383,0.020449041569251723,0.04448828934380824,0.005284443127316693,0.023418637552686705,0.8405446666739474,0.023929146354840686,0.006559508914928283,0.015003816748437359,0.0,0.0,0.0,0.0,2
3292,000926.SZ,福星股份,房地产,0.0004665533006841155,0.0031869319796245204,0.005032795225071738,0.5068352008697545,0.010476975150257752,0.0031460216756315955,0.11956217129592621,0.019387703810309694,0.04379273527285541,0.005230297995551582,0.02342647155893684,0.8407474757999542,0.11679132342314164,0.004217935205435232,0.014572362997722105,0.0,0.0,0.0,0.0,2
3293,000926.SZ,福星股份,房地产,0.0004799974581725761,0.0029403118031053155,0.004233296705919304,0.5069287115447381,0.011240604094945268,0.003562893294451315,0.12138553697025736,0.021771839017463365,0.0481922581072269,0.0063196490879855,0.02344341719230027,0.8406589604058634,0.12879461540504739,0.004460901783193454,0.014572362997722105,0.0,0.0,0.0,0.0,2
3294,000926.SZ,福星股份,房地产,0.0004919910920259697,0.0022171001109024513,0.003547659445859263,0.5034244210907909,0.011240604094945268,0.004541005613357615,0.11797068802575163,0.02354404181598896,0.058558973665486395,0.007423543862992456,0.023437537490047868,0.8403687262724902,0.13430109171159113,0.004460901783193454,0.01687914057769902,0.0,0.0,0.0,0.0,2
3295,000926.SZ,福星股份,房地产,0.0005047227294822185,0.001827914505049961,0.0038905188068160067,0.5016980853092452,0.011240604094945268,0.004167180113292013,0.11651809807011362,0.023828102431950455,0.04980975892312989,0.006825302435984897,0.0234218627222081,0.8403631227224332,0.1352167978933261,0.0041585371511598,0.015629195584782637,0.0,0.0,0.0,0.0,2
3311,001979.SZ,招商蛇口,房地产,0.004852580923168988,0.014902221976332952,0.002632969264077165,0.6566214237816808,0.009094142113278126,0.03406707843165186,0.12292658693846478,0.0252298324695697,0.03285171197274079,0.004513681015997312,0.023415774525396824,0.8431353409076447,0.02095961863564614,0.00027616518430111016,0.11047583780525219,0.021479727410451392,0.01885902725131577,0.0,0.009781020792585396,2
3312,001979.SZ,招商蛇口,房地产,0.004292458415056481,0.019054096655518455,0.0036619549532186314,0.6614753160173414,0.002745237430776096,0.02877350870122972,0.11912546832565199,0.025584484898340844,0.03471988321583957,0.006649368841856526,0.023436905446252522,0.8419782852360319,0.10935473458136012,0.00016245651060327126,0.1490009866951329,0.021479727410451392,0.009460329249066228,0.018496343617389496,0.0,2
3336,002147.SZ,*ST新光,房地产,0.0011028148105851814,0.0015016123675990005,0.015046019710525067,0.4496156213561676,0.003439869066837456,0.005508939642585664,0.0722138318113149,0.016854695247181636,0.032384290928351156,0.005806981686474524,0.023364727639991728,0.8382097490529358,0.019968416232596212,0.0035806284508437076,0.004135109074339607,0.0,0.0,0.0,0.0,2
3337,002147.SZ,*ST新光,房地产,0.0011213575872658125,0.0014419414733992451,0.01129920012140262,0.4942703888075233,0.003439869066837456,0.0045991413962202295,0.07425891757139262,0.018040438474598,0.03191671839439628,0.0061242873291525455,0.02338792975124075,0.8383949308934873,0.0792190166080417,0.003586030538522942,0.004873827353611594,0.0,0.0,0.0,0.0,2
3338,002147.SZ,*ST新光,房地产,0.0011993150462377964,0.0008912311000843117,0.007542624333441625,0.5102577246052297,0.003220547837943253,0.006061685975284323,0.07988002302722544,0.021631835509053666,0.03751761203227911,0.003043416827748774,0.02342788598030278,0.8482459308867234,0.0687127500840143,0.003488789865304121,0.004091643276138378,0.0,0.0,0.0,0.0,2
